Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
0,119.3474464,268,34.14453125,296.8203125,33.671875,77.6328125,1.120673527,0.920470063,41.92963753,24.44136461,43.44776119,6.027393814,5.50881448,6.131334327,18.4839254,1.755607108,443.9102403,252.8528384,1073.342404,3306.59682,1.322137205,1.432586725,26.23871133,10.67612236,0.038481295,0.041312675,8.644678452,6.155472501,6.32013518,6.296462797,0.181034483,0.185654008,-0.362481418,0.56181142,-0.140589434,25.65447068,230.912629,27.56691508,112.746779,73.82966738,0.614916011,1.508216272,1.548436293,0.559630881,1.069345347,0.583141244,0,7,8741,75731,8620,19874,22.74103982,32.75539301,65.31526562,17.00980897,99,213
1,123.3750273,414,32.42278481,3.35443038,78.66075949,5.217721519,1.620314389,0.785900106,38.63814867,47.45441795,7.075736325,6.045487557,6.859151043,1.806633556,22.96004698,2.249041026,962.9769296,428.1722381,1656.133787,6337.484924,1.816104263,1.562560622,58.93624226,7.354131685,0.006178589,0.561757871,21.21983471,0.449464778,7.712405754,1.831899754,0.028571429,0.749311295,0.068517119,2.202442733,8.993488132,42.02294685,196.5210926,33.15941875,91.89917631,132.5807479,0.444035945,1.893894183,3.227265144,0.641592258,1.15398921,3.062722558,3,6,12807,931,31071,2061,20.29032287,42.09538721,13.9755008,22.18864561,326,53
1,14.89567584,564,72.17996289,34.95918367,30.61781076,18.84972171,1.48655914,0.810151854,53.222668,30.02306921,23.30090271,6.965703762,6.023039052,5.052197971,26.82060728,1.798319396,1372.581409,763.2578576,2259.888889,10101.93207,1.216844516,1.134873761,61.26243888,9.547248947,0.007104135,0.032415368,18.52828173,12.9643777,7.571639167,6.544344428,0.036437247,0.159045726,-0.506065294,0.174882789,1.102811845,41.48177471,228.0506084,12.32829921,95.38873831,141.6193757,0.494064414,1.504773503,2.728728859,0.241830325,0.86200137,1.261965984,3,20,38905,18305,16503,10160,37.74510605,25.29107981,21.2318602,27.56678969,301,43
1,67.44073707,462,279.69161,315.9092971,197.0975057,322.9365079,1.178844057,0.884708694,130.982906,167.5860806,203.5177045,8.177032798,5.696725152,7.247633078,24.26015209,1.934549789,1053.584543,544.6148498,1849,7476.170203,1.312027193,1.172817059,42.76724538,11.23741428,0.120940985,0.027371229,3.656790123,6.144068706,5.157798177,6.614243872,0.340740741,0.144927536,1.241130323,2.298754694,-0.467209604,37.80475893,286.090121,32.58546238,127.8265814,108.0093193,0.522760865,1.616289285,1.9316674,1.166569265,1.687655632,0.771462952,2,8,123344,138876,86920,142415,195.7461801,277.0746881,310.7255872,23.38984691,478,37
1,100.9498349,185,114.559322,286.0451977,230.2711864,203.6836158,1.161803714,0.891306289,91.07619048,192.0412698,136.3333333,6.694758163,4.492977668,5.974865487,15.36953958,1.752868991,255.0093939,145.4811485,742.1156463,1900.995966,1.534624908,1.534581402,25.18698465,7.844648838,0.175174621,0.038916579,2.042876149,5.909107402,4.380501041,6.116036401,0.41509434,0.185897436,1.679928028,1.596878187,-1.099947882,22.46987267,306.0942609,44.88444473,131.5154477,66.06326698,0.581413313,1.582248154,1.757753499,1.622928963,1.631391638,0.522284402,1,5,20277,50454,40758,36052,125.8600161,366.3458971,195.8705655,14.20123172,497,27
0,0.533762909,238,96.3377193,397.4429825,154.7938596,575.6447368,1.029411765,0.973091879,55.52256532,87.81235154,436.2731591,6.552509876,7.220833545,7.0326049,17.44382206,1.128964219,299.2015988,265.0231014,955.9455782,2779.224095,1.627316724,1.068413074,14.917998,14.917998,0.00765907,0.012588975,13.68755078,15.04685384,7.304315426,7.050531735,0.023923445,0.090909091,0.039115225,0.077518771,-1.004451909,19.48968722,261.1722601,52.85277223,110.3687759,59.67199199,0.745126001,1.184312408,1.13583003,-0.081776,0.449810337,0.185650636,0,2,21965,90390,35293,131247,38.11507251,89.03048245,417.8594378,16.45654228,329,74
1,120.2254828,215,95.18446602,1.106796117,255.9271845,58.81067961,1.827076223,0.835668321,91.56179775,243.1235955,47.00561798,7.005414301,7.193473717,4.733884624,16.58088987,2.122914367,352.3616371,165.9801462,863.7052154,2386.833509,1.471360645,1.403631453,43.42013762,5.304885548,0.007708938,0.119090077,20.48314607,4.185393258,7.310099242,5.057446862,0.033707865,0.342696629,-0.012806543,0.40349893,0.66634859,31.02337932,238.9733354,19.04395798,118.3185937,97.45004633,0.348404523,1.552946305,3.280835445,0.811475041,0.877882562,1.166877964,1,6,19608,23,52721,12115,68.23805384,195.3628676,71.89594748,19.97711011,264,29
1,85.09575936,202,23.06217617,57.11398964,40.63212435,28.07253886,1.270501836,0.892512618,35.32738095,28.75595238,24.05357143,5.590615513,6.023678025,5.215293728,16.04918115,3.960076809,436.4246966,110.2061191,809.1995465,2164.498351,1.78285826,1.624504873,37.67494945,5.682608247,0.007701478,0.035091192,18.66968944,16.28546584,7.312614461,6.503909296,0.045714286,0.188571429,-0.037883689,-0.981160182,-0.369571061,33.16711944,236.251257,27.71859114,100.275032,86.7151154,0.568668793,3.092283234,2.794967612,0.716464354,-0.034412707,0.412804535,3,6,4451,10831,7842,5418,16.49167695,24.19532786,22.37469246,10.72577023,227,34
1,42.56291277,260,144.4618474,489.1726908,252.5542169,260.9236948,1.247126437,0.912887679,102.4790287,194.1081678,196.2715232,7.291958307,6.903719052,6.294660782,18.22946395,1.567423965,402.3590855,256.7008636,1043.993197,3171.906058,1.539881885,1.485541304,29.64674686,9.227876902,0.013219667,0.044582229,9.248996141,7.283975284,6.891316361,6.236940834,0.070484581,0.198237885,-0.013725039,0.933232494,2.317326753,24.46865226,295.2328032,39.94169503,126.0660295,77.74924753,0.570947452,1.309720302,1.758332947,0.812417952,1.035507205,1.252160901,1,6,35971,121556,62886,64970,101.9942098,231.6419263,260.5835092,18.68234937,453,34
1,119.4519662,201,101.7552083,7.260416667,256.5625,37.22916667,1.425120773,0.920850844,65.03012048,148.6807229,34.72891566,6.74866862,7.000687451,2.79351411,16.00754896,5.172847893,494.9236961,95.67721811,805.0068027,2147.697635,1.476905148,1.672456902,38.62456318,5.617526049,0.006732364,0.408526236,18.19637863,1.000980713,7.405159127,2.752935508,0.01863354,0.643274854,1.780387249,3.154614471,3.344416554,36.19433669,296.5385558,21.37777047,130.4870614,88.48417846,0.503472811,3.277311391,2.871508675,0.685705503,0.844846891,2.083521161,1,5,19537,1203,49260,7148,51.62845503,134.4135265,72.60208031,11.04391142,462,33
1,155.4884501,305,136.6116838,421.4914089,161.6735395,624.1752577,1.088211047,0.954236235,74.14656772,102.3543599,347.4860853,7.237360083,6.3552998,7.256750697,19.70700918,1.511011726,499.1084829,330.3141029,1220.088435,4007.382334,1.526319153,1.45086594,21.59764221,14.71745774,0.05082005,0.018448077,5.228086964,7.006553946,6.082875753,6.662663753,0.220149254,0.103321033,0.678767109,0.505335409,0.403024003,26.09775397,263.5497316,27.94456165,114.3451911,72.63019991,0.641451599,1.432315981,1.3206353,0.761207603,0.978250563,0.997354221,3,5,39754,122364,47047,181635,69.53520506,161.3643503,560.2056632,18.220668,143,30
1,129.9467584,745,27.08720113,177.8734177,45.84247539,209.3220816,1.333787002,0.805281419,38.94285714,36.13233083,138.0766917,5.911830127,6.213075829,7.133424413,30.80413548,2.354590007,2379.488443,1010.574425,2981.040816,15304.73087,1.261990225,1.294875407,68.31050718,11.27432151,0.024773085,0.037267961,12.07036301,7.181604899,7.059765157,6.58899806,0.143288084,0.185520362,0.230195632,2.445711998,-0.961626103,52.04881215,282.494312,37.56139343,151.4949055,159.1696574,0.574562381,2.088578975,2.617762248,0.674713159,1.051975665,0.425494279,2,10,19259,125758,32594,148828,20.02209025,38.40447182,184.7904932,24.92068184,483,151
1,39.11486201,432,28.94915254,37.68523002,58.60774818,116.4043584,1.25100981,0.858958229,38.92885375,42.32542819,51.86429513,5.737601303,6.253200364,6.628244504,23.47735951,1.304377116,784.0580415,601.0976671,1731.603175,6775.578376,1.708690009,1.5319602,44.41649643,10.22427691,0.031996883,0.038724392,9.091452914,3.700383296,6.697844004,6.248422439,0.161803714,0.188481675,0.962468635,3.373522068,-0.973673236,35.36045597,328.6218922,63.3853036,123.0285792,109.2815467,0.462433889,1.335663276,2.092687243,1.047503396,1.57416645,0.3700248,3,8,11956,15152,24205,48075,26.54348765,57.10735939,97.99925226,26.47407967,494,46
1,176.5209838,164,115.2038217,188.4140127,147.7388535,174.8025478,1.06116208,0.968268382,75.16197183,103.028169,89.3028169,6.665359682,6.311776243,6.81678922,14.47518259,1.863175003,219.6331314,117.8811067,658.260771,1588.074142,1.365118946,1.033937499,16.30564228,10.51037416,0.0140354,0.011549414,14.22156045,5.319336907,6.853043428,6.719640702,0.089041096,0.04109589,0.338490259,-0.656205521,0.218905997,19.6029154,299.9112646,28.31717226,128.8782873,53.63203289,0.750954278,1.753544714,1.335611018,0.62146344,0.153259236,1.069168934,1,2,18087,29425,23195,27444,63.10276109,102.5314087,167.0164735,11.17902227,139,22
0,68.35555304,465,253.6621622,154.4076577,30.98423423,176.6846847,1.226190476,0.935620705,101.3047158,23.91172914,90.45102781,8.090940951,5.943526488,7.677332782,24.34252976,2.159278381,1124.476345,520.7648792,1861.578231,7552.587248,1.452795428,1.40468969,39.35093856,12.30623519,0.009995703,0.01089296,13.62337829,7.283773587,7.370112083,7.074783163,0.064593301,0.055023923,0.239991084,0.193437293,0.927091735,37.83828079,314.8406735,43.43655942,135.5199674,103.3143475,0.605852494,1.863838982,1.753995726,0.719929275,0.693781992,1.01186589,4,8,112626,68114,13757,78448,150.2544638,22.91714854,136.595921,20.30126055,442,64
1,86.54570627,672,51.63395639,18.7258567,127.6588785,49.77725857,1.388558692,0.782542504,54.86620926,123.5728988,47.05145798,6.580461485,7.212978473,5.266649322,29.27128165,3.896975497,2626.563653,674.0005563,2691.741497,13131.78725,1.501668019,1.720536532,93.20099106,7.568901685,0.017537744,0.085397863,14.46315077,6.628324499,7.169206534,5.563327075,0.116666667,0.291666667,3.854067869,4.076037101,10.33785107,71.65983501,189.3841607,26.1021237,97.36647654,201.5397855,0.450121608,3.434852652,4.582007038,1.849993829,1.909443267,3.09714166,4,13,33149,11381,81957,31957,55.32885233,140.2543545,89.81902146,20.8625645,373,281
1,10.42717576,386,22.53387534,26.40379404,13.48780488,18.85365854,1.219830398,0.874656338,37.71870398,20.39322533,24.71134021,5.610843679,4.88113216,5.358347887,22.19153827,2.052751286,830.6714154,404.6624748,1547.122449,5722.171172,1,1,40.96669458,9.805947638,0.010003054,0.005522922,38.74314557,36.25448574,7.539895153,7.821278661,0.073099415,0.026706231,-0.406713033,-0.349219884,-0.257282826,33.25220708,200.7163993,58.06904659,96.44799725,101.5452844,0.559250132,1.598756603,2.042615341,0.530702421,0.540224649,0.468807163,1,6,8315,9375,4977,6957,17.73348513,11.06622038,13.4214666,20.79879264,121,273
0,41.50430498,287,134.270073,182.3357664,38.17883212,110.4525547,1.061728395,0.965417367,64.6345776,31.42829077,63.53438114,7.107836852,2.859902983,6.453588789,19.12271295,1.250607786,414.8661096,331.7315901,1148.811791,3661.399687,1.437922571,1.554856894,17.11555048,17.11555048,0.417056519,0.029349135,1.223845916,7.203960167,2.784095522,6.532388472,0.645669291,0.157480315,-0.744389464,20.85032986,-1.229893077,23.97808137,244.7723587,29.69047619,120.0961694,68.46220192,0.637537532,1.276279293,1.255156545,-0.172330614,4.454490637,0.127451425,0,7,36790,49687,10461,30264,62.67375889,117.1719405,85.61456411,18.78748759,448,160
1,45.23441685,711,46.85125184,116.6023564,105.6995582,54.8910162,1.223796034,0.759461151,56.28391167,108.8422713,59.75078864,6.18077687,6.64716721,5.623821838,30.10295377,1.620807205,1842.433795,1136.738404,2846.873016,14283.21446,1.016265058,1.822325286,62.69953281,11.8026282,0.045529716,0.080504005,12.987878,8.483044122,6.67485013,5.878312924,0.207874016,0.274881517,2.148557894,1.227028344,1.611124514,42.72114495,250.7895892,34.86969589,122.7603978,149.004322,0.622580321,1.596515176,2.387493856,1.417240129,1.185449414,1.431663937,4,10,31812,78495,71770,37271,50.00583142,107.3980711,69.40118302,26.7589971,95,293
0,56.78052378,225,565.9906977,242.8093023,53.78604651,102.972093,1.047409041,0.954313436,222.4066496,59.36828645,70.04347826,7.645867268,4.512372753,6.72376448,16.93922179,1.579069609,324.0260136,205.2005889,901.4399093,2544.948426,1.740257323,1.170859266,21.42774856,11.09198017,0.130174931,0.008711823,5.855630855,9.691362709,4.986340115,7.188125689,0.370558376,0.045685279,-0.94868339,0.696200766,-0.547884891,23.00413601,165.7222294,15.11636647,71.62915103,65.03945746,0.636689363,1.495073892,1.416301634,0.302261243,1.289610045,0.597316393,0,3,121688,51990,11564,22139,362.8297569,71.10353271,82.73532562,15.38662145,209,186
1,101.1057142,286,93.2014652,1.326007326,249.6593407,16.35531136,1.401574803,0.948901602,71.38413361,157.1586639,20.42797495,7.030849302,7.530307049,4.607506738,19.08778559,7.052316288,979.7864111,138.9311499,1144.619048,3641.373827,1.929904005,1.52537216,55.15629043,5.430371229,0.006947213,0.06954825,24.04526414,11.7884548,7.419212826,5.914248238,0.023346304,0.26459144,-0.931094925,-0.744082125,0.757048578,53.40575893,238.1919325,22.73226053,123.8601793,121.1733233,0.500178945,4.985406904,3.90100971,0.222025476,0.174032901,1.164995051,1,8,25444,90,68157,4465,50.5297185,131.5163372,18.70892667,10.71241725,49,171
1,79.97155804,573,141.1919561,268.5265082,249.0694698,191.0932358,1.112285337,0.887175722,100.5642023,175.5466926,116.5953307,7.700162143,7.446714135,5.481610798,27.01891392,1.355203516,1218.161304,898.8770248,2293.430839,10327.6684,1.535828586,1.017955845,39.82006536,14.94491691,0.021930653,0.156010264,8.220634993,2.059297783,6.867174673,4.645224431,0.125,0.389534884,0.294291319,0.372304986,4.536864108,34.81253354,193.077874,21.71827971,90.12762499,109.5299645,0.590774534,1.248726624,1.604198047,0.978990986,1.100106365,2.027903505,2,12,77232,146338,136241,104528,118.0709269,252.5316617,286.7343401,27.8784266,349,210
1,100.7396137,180,42.39534884,28.34302326,88.43023256,112.4360465,1.361930295,0.862848439,50.1409396,73.97315436,67.44295302,6.070371569,6.59548654,6.164746409,15.15090057,2.695552416,302.927089,112.380337,721.1519274,1821.016858,1.207673682,1.730450826,31.46166911,6.213487191,0.007621614,0.021584798,19.05522523,9.168243243,7.249403925,6.565744031,0.026666667,0.14,2.951372734,0.185897477,-1.150078773,25.66730217,165.1426303,30.79948501,70.19276534,75.3503126,0.52736377,1.927098705,2.31121588,1.265188869,0.694462052,0.09271366,1,4,7292,4704,15210,19339,27.89360145,60.13290333,82.31484849,13.31914245,259,224
1,37.22751802,163,66.46794872,4.032051282,66.82051282,120.7820513,1.219512195,0.923788606,63.36690647,71.94964029,52.54676259,6.366022873,5.669029808,6.268548434,14.42900964,1.59506917,201.2788806,126.1881831,654.0680272,1572.925645,1.369877291,1.33119381,22.30461788,7.707036062,0.02770555,0.010698728,7.403985507,15.01853002,6.235080269,6.964386935,0.137681159,0.057971014,1.538277531,4.807731825,-0.493683004,20.08416841,292.1361953,36.31277893,124.3085692,60.02330788,0.561113592,1.384189558,1.667804862,1.239397909,2.188176032,-0.627013315,3,4,10369,474,10424,18842,50.97453108,97.56224096,64.72944628,14.50969507,40,289
1,89.25224849,214,64.92682927,202.6926829,29.72195122,151,1.044186047,0.966453112,46.48648649,30.63243243,78.83783784,6.618187966,5.041586656,6.96175969,16.54059603,2.509803447,380.3401713,151.5418156,859.5124717,2369.474763,1.474703816,1.472446365,25.33638321,8.894717743,0.074643576,0.01066719,9.459357444,9.65920529,5.802777497,7.058427107,0.264044944,0.0625,-0.724388,3.878249157,-0.75534964,27.68058633,188.3922176,25.5952381,79.98521123,68.46220192,0.677299385,2.415121922,1.655055258,0.405288172,1.772789529,0.153395428,2,4,13310,41348,6093,30955,42.72909002,36.44462229,88.41697221,11.46136188,231,328
1,153.3644829,158,135.0596026,258.0529801,173.205298,210.2781457,1.110062893,0.949589824,87.27306273,122.2103321,107.1918819,6.617381974,5.39028768,6.586945277,14.19589238,1.417728747,180.7105651,127.4648381,633.1043084,1497.913437,1.357533538,1.730377698,17.31489761,9.625327762,0.06817814,0.01075798,3.948785006,10.86122916,5.551924741,6.942117235,0.255639098,0.057971014,1.053703177,-0.351526076,-0.733860243,19.22679143,187.2789885,19.7730462,76.25108495,53.88045074,0.561877112,1.312319837,1.386163785,1.028605226,0.891012735,0.008783393,1,4,20394,38816,26154,31752,74.32577582,193.3688552,125.2893953,14.65099504,206,198
0,117.8733714,386,40.40921409,175.5691057,54.4498645,52.65582656,1.243416827,0.829570379,44.05216095,37.43219076,35.11326379,6.405723284,5.755223387,4.981874185,22.19153827,2.834486669,976.1089819,344.3688738,1547.122449,5722.171172,1.350383755,1.249538616,46.61134548,8.753370523,0.058000717,0.135809433,4.316008316,3.107854896,5.937876477,5.023044927,0.225225225,0.363905325,-0.097736359,0.30267599,-0.933699132,38.53397579,171.5178698,24.16277238,69.80059735,110.729432,0.543304325,2.085768507,2.391369882,0.712960148,1.03562455,0.6773194,3,10,14911,64417,20092,19430,29.70082115,60.36428085,58.81893787,18.47471359,316,225
1,72.46208056,1168,48.98116592,85.0735426,104.4735426,28.8941704,1.828171404,0.531965948,48.1913215,69.03155819,25.43096647,6.836413352,6.688480463,4.719502012,38.57550837,1.398079861,3600.806976,2575.537405,4674.909297,30056.16712,1.124382232,1.346642793,158.013033,7.817628131,0.067164925,0.153203971,5.410617861,4.052700274,6.065019834,4.946276449,0.250988142,0.390316206,1.537747137,1.13056469,0.277197998,61.86548824,191.7036872,50.19799799,65.73031632,331.6613222,0.365124475,1.19570663,7.086133022,1.312283007,1.212496543,1.124806955,8,29,54614,93743,116488,32217,40.42874044,110.1366455,36.72979158,51.7396882,221,224
0,173.9589643,278,147.018797,179.5526316,47.11654135,38.7556391,1.111510791,0.947455571,87.54469854,64.33056133,29.41995842,7.212132319,2.799912512,4.914236184,18.84148126,3.790058536,690.8232795,182.2724565,1115.269841,3502.222637,1.029352129,1.574424448,36.25647115,8.037067105,0.381998044,0.127867252,1.317945519,5.236726277,2.860279379,5.162065934,0.619047619,0.349344978,7.252197363,14.98105626,-0.091819997,38.20932324,161.8176239,24.33567457,70.43291211,88.5870765,0.655034957,3.42991377,2.143113517,2.188665178,3.602789264,0.913045281,3,6,39107,47496,12533,10309,98.66135797,118.2803695,42.20880412,11.14002444,213,173
0,78.02752862,203,143.4072165,291.0824742,64.31443299,7.139175258,1.054945055,0.957366002,81.32183908,53.87931034,11.55747126,7.107594414,5.223523409,2.807584096,16.09070562,2.623779382,358.0039371,136.4458992,813.3922902,2181.342649,1.779322133,2,25.83660513,8.306666852,0.097469456,0.312721925,7.801005723,4.357081417,5.428024527,3.432602106,0.309392265,0.55801105,-0.84606735,2.586592269,11.47862465,28.52821816,219.2802798,16.79172469,103.3569521,68.28654397,0.59012015,2.361835671,1.729002369,0.246935255,1.45834962,2.8973179,4,8,27821,56277,12477,1385,82.42781378,70.9765396,13.40550015,12.0788328,405,185
1,89.37153016,379,22.67679558,45.44198895,41.37292818,87.18508287,1.242244224,0.894405717,38.61339422,33.80060883,59.29528158,5.550074143,6.156276918,6.507375357,21.98004159,3.529036178,1058.308932,299.8861101,1517.773243,5560.119832,1.365360718,1.697422942,47.69156701,8.324331743,0.009271645,0.019225185,16.71396171,8.398285746,7.401542671,6.855804384,0.067846608,0.123893805,1.001184844,7.001794983,-0.903495208,41.99612491,267.5836342,39.98104001,140.8053094,112.0317975,0.672649592,3.126514303,2.515817877,0.770148567,1.846159188,0.341339934,1,9,8209,16089,14977,31561,17.87210434,33.7808445,70.77547175,13.43225101,33,323
0,58.19053413,258,1159.558704,720.2672065,128.6720648,660.4129555,1.176015474,0.909139336,396.5946548,70.38975501,253.1247216,7.759076189,7.141899153,7.688186412,18.15610565,2.59081197,511.0753418,197.264544,1035.60771,3133.767164,1.348369351,1.742959756,30.20346467,8.971025964,0.008060418,0.008555585,10.60725624,11.76350252,7.221980355,7.186230812,0.022123894,0.026548673,-0.685572477,3.474505634,-0.462172049,28.43598369,222.4917867,25.6157061,102.5415306,78.34898127,0.699419034,2.184432734,1.802832558,-0.663110443,1.789063063,0.054689002,1,5,286411,177660,31782,163122,511.6591053,96.19212466,274.3412565,13.01755977,405,310
1,85.6518552,155,69.00675676,4.290540541,171.4121622,51.66891892,1.352380952,0.905941113,61.234375,116.4140625,48.3125,6.362938416,6.734692132,4.558011232,14.05416611,2.501049691,232.9031078,93.12214333,620.5260771,1453.496094,1.150403522,1.292988182,28.79837813,5.732589696,0.008367758,0.10187438,20.51801527,5.56421374,7.117490601,5.134811649,0.022900763,0.335877863,-0.129609423,-0.355962216,-0.441180695,24.10081799,240.0053046,21.10637404,130.0760172,69.06193565,0.487871151,1.826706014,2.299038092,0.657145911,0.482555116,0.91979731,1,5,10213,488,25369,7647,43.58100513,91.70044719,61.22845882,13.19359427,419,158
0,93.20300348,208,311.8492462,305.321608,123.9095477,337.9396985,1.024154589,0.983572496,116.1311475,106.1748634,151.4754098,7.336250563,5.294203412,7.351424181,16.29674097,1.131174169,244.2113839,215.8919383,834.3560091,2266.21396,1.198750357,1.473456081,13.98201745,13.98201745,0.103654773,0.007855701,5.683737458,12.45828356,5.377323431,7.224481708,0.331521739,0.021978022,-1.122612642,10.52325473,-0.068883486,17.72079786,168.7471463,22.6629899,78.29869145,55.92806978,0.748135969,1.126304118,1.147198442,-0.02861688,2.809076565,0.774413174,2,5,62058,60561,24658,67250,158.2234518,181.8922644,170.6570406,15.73358171,349,187
1,16.40139362,555,62.39622642,108.0150943,57.01886792,37.89433962,1.212204007,0.900023474,55.36234818,50.80161943,24.63360324,6.830225217,4.623674433,5.09624876,26.59574494,2.536960476,1589.615927,626.5828506,2222.154195,9849.974365,1.367881298,1.412500417,49.16750921,11.70395025,0.206731697,0.116124549,2.757611529,2.869771941,4.335801362,5.121423935,0.450199203,0.34063745,0.387090809,3.407840565,0.266652644,45.87560978,170.1359202,28.68494315,73.96089463,121.7429189,0.534673602,2.025527959,2.049577327,0.555062025,1.701586304,1.130896585,8,12,33070,56719,30220,20084,36.83668169,82.20317456,46.82347587,22.64871713,325,158
1,17.34782014,305,51.51202749,83.88316151,129.5945017,29.64261168,1.159802306,0.843411578,49.26741996,87.35781544,22.84934087,6.487703202,7.111789048,4.24638765,19.70700918,1.580373852,510.4355944,322.9840799,1220.088435,4007.382334,1.475389215,1.637646456,33.8799827,9.389746033,0.006771907,0.192367929,19.14063475,2.882193122,7.555487239,4.388471545,0.030418251,0.437262357,0.14442784,0.441289235,-0.360165592,27.05555571,177.833307,33.47403129,91.403971,86.53945746,0.621515003,1.491534196,1.873349777,0.599817725,0.605237572,0.932729979,0,7,14990,24120,37712,8626,31.12576793,79.39539902,36.50245162,18.13941362,371,195
1,105.034536,305,67.604811,122.604811,114.9725086,311.5532646,1.262815297,0.840884144,64.62428843,115.9297913,178.8709677,6.776752466,6.027101865,4.034213181,19.70700918,1.914339802,561.7855296,293.461761,1220.088435,4007.382334,1.794074139,1.212479816,36.70340709,8.774529557,0.047606133,0.266060802,9.909606798,0.756049258,6.30664903,3.538122142,0.213740458,0.509433962,0.232508227,0.566666898,2.334988816,28.82125185,185.9313961,21.71827971,83.52489958,90.9558733,0.57650701,1.569997474,2.044178596,0.876806776,1.134430718,1.808456615,2,6,19673,35388,33457,90662,54.7480814,124.8070095,527.9941487,18.35751479,328,213
1,152.6698492,177,144.8579882,453.4260355,177.6508876,397.9467456,1.04,0.975073017,68.94174757,96.88996764,182.0485437,6.566212868,6.872570486,6.973277883,15.01818939,1.198156046,196.7017841,164.1704224,708.5736961,1773.582328,1.533155776,1.023896405,13.04603689,13.04603689,0.008498747,0.008323882,15.55215752,14.79989527,7.151357612,7.161777596,0.032258065,0.025974026,0.229944232,3.254952841,-0.116050673,17.90391896,196.1255609,53.57175661,99.63824813,52.18414758,0.675636013,1.222598793,1.181376618,0.048759375,1.420920472,-0.081244302,0,4,24481,76461,30023,67253,53.43306335,93.07388432,182.3059156,14.64414906,141,237
1,95.20428964,277,65.56226415,120.6150943,135.0150943,256.3433962,1.131386861,0.96343088,65.30227743,90.22981366,127.621118,6.816466074,6.915813301,7.123491735,18.8060316,3.740473323,682.4229789,182.4429477,1111.077098,3482.491834,1.641681969,1.621670433,34.36370231,8.357741702,0.015053039,0.014435314,8.850395257,5.473320158,6.829372103,6.710854135,0.090909091,0.09486166,0.278877092,2.669742005,-0.981981941,36.05708171,208.8730802,23.39130311,91.51699898,85.44288803,0.649240913,3.038804937,2.02278865,0.821258063,1.594529472,0.418650499,2,5,17374,31699,35779,67931,45.70823065,123.9643579,202.7081716,11.86554664,314,332
0,173.9410298,241,115.173913,278.7043478,38.21304348,263.9217391,1.034773446,0.967086226,59.15529412,39.24470588,114.5811765,6.932653081,5.642633119,7.349667877,17.52016301,1.474890367,346.4919698,234.9272716,964.3310658,2815.872911,1.501852815,1.671035608,15.56164622,15.56164622,0.029471848,0.006234675,14.44352159,17.689701,6.677266023,7.543867875,0.158139535,0.019047619,-0.589630197,12.44168769,-0.558256914,21.0101969,247.6194893,23.34644918,130.4581773,62.24658487,0.764475281,1.399772721,1.239864054,-0.174767593,2.710655328,0.116728246,2,4,26490,63873,8789,60702,54.15441061,43.7089465,99.10158581,15.00972021,492,266
1,32.09831115,170,56.36809816,170.2944785,122.5214724,192.595092,1.271186441,0.839830192,58.95070423,108.8802817,153.915493,6.306829075,5.93225224,6.291170102,14.74918512,1.501233261,208.5580925,138.9245082,683.4172336,1679.974549,1.777821068,1.731453956,27.01119074,6.86859433,0.050560405,0.015597104,6.781690141,18.94014085,6.007964612,6.935865696,0.211267606,0.112676056,1.453090484,0.856235727,-0.743873189,19.19896982,249.5604465,21.88654781,121.7761624,67.75957014,0.586020464,1.264278346,1.969324347,1.178224305,1.162020363,0.128173269,0,4,9188,27596,19971,31393,43.18215904,127.1689537,132.5547757,15.18571435,66,203
1,67.13106045,265,134.2490119,356.5019763,158.1501976,421.7272727,1.168091168,0.930802758,75.85961123,109.5226782,191.5831533,7.103773306,5.760532161,7.536063544,18.37530198,2.214146535,489.7850356,221.2071459,1060.764172,3248.643667,1.712305412,1.348806138,27.46938698,10.04518045,0.085286851,0.007790683,5.552868286,13.40303437,5.633127565,7.32728111,0.292576419,0.02991453,0.411168722,-0.741178305,-0.591445305,27.81242853,265.897976,45.6600683,142.9356204,75.02913485,0.639892776,1.866492204,1.623456774,0.721304246,0.721233402,-0.198830655,4,4,33965,89943,40012,106697,66.1774866,168.1612756,198.7912702,14.90090795,499,206
